operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,Z14Q3081Z2F9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978981,B84D4331E9B8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:36:12.463952,38.317,15.469,3.551,success,noInfo,2.0,0.777,4.602,4.529
noInfo,Z14Q3081Z6Z4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978985,B84D4331E9F0,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:38:09.325364,37.547,15.126,13.595,success,noInfo,2.0,0.784,4.534,4.402
noInfo,Z14Q3081Z5U4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978989,B84D4331D9C8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:40:21.432602,38.68,15.126,13.537,success,noInfo,2.0,0.779,4.491,4.557
noInfo,Z14Q3081Z6Z9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978993,B84D4332200E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:42:29.081687,38.058,15.107,13.577,success,noInfo,2.0,0.792,4.535,4.24
noInfo,Z14Q3081Z6Z6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021978998,B84D4331E6CE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:44:40.156739,38.136,15.183,13.529,success,noInfo,2.0,0.798,4.522,4.489
noInfo,Z14Q3081Z6Z5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979002,B84D4331FA87,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:46:54.871614,38.49,15.244,13.562,success,noInfo,2.0,0.781,4.644,4.533
noInfo,Z14Q3081Z6Z8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979006,B84D433202F0,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:49:02.187470,45.392,15.343,13.545,success,noInfo,2.0,0.775,2.908,4.456
noInfo,Z14Q3081Z6F0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979011,B84D4331E91A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:51:22.963479,44.551,15.504,13.572,success,noInfo,2.0,0.785,4.587,4.537
noInfo,Z14Q3081Z6F5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979013,B84D43321BCA,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:53:16.363010,38.196,15.134,13.578,success,noInfo,2.0,0.791,4.551,4.611
noInfo,Z14Q3081Z5R1,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979017,B84D43321BC7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:55:44.058738,38.676,15.175,13.555,success,noInfo,2.0,0.783,4.587,4.443
noInfo,Z14Q3081Z6H9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979021,B84D4331E938,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 21:57:54.162618,37.848,15.305,13.593,success,noInfo,2.0,0.792,4.604,4.517
noInfo,Z14Q3081Z6H0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXXhttp://www.registeryourshark.com/reg/?m=RV1301A3CA,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979025,B84D4331DA59,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:00:39.838074,36.978,14.654,35.948,failed,noInfo,2.0,0.904,4.545,0.0
noInfo,Z14Q3081Z6H0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979028,B84D4331DA59,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:02:27.964506,47.17,15.131,3.547,success,noInfo,2.0,0.782,4.574,4.512
noInfo,Z14Q3081Z5R6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979033,B84D43321B3A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:05:19.486518,44.78,15.128,3.549,success,noInfo,2.0,0.79,4.656,4.565
noInfo,Z14Q3081Z6K0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979036,B84D4331FB24,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:07:30.915308,38.269,15.127,13.567,success,noInfo,2.0,0.792,4.561,4.607
noInfo,Z14Q3081Z6Q3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979040,20579ED0B29D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:09:43.210443,38.201,15.065,13.595,success,noInfo,2.0,0.79,4.612,4.376
noInfo,Z14Q3081Z5U5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979044,20579ED08442,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:11:51.708097,37.868,15.208,13.549,success,noInfo,2.0,0.783,4.552,4.435
noInfo,Z14Q3081Z6Q6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979048,B84D4331D88A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:13:59.250443,37.451,14.878,13.561,success,noInfo,2.0,0.784,4.593,4.487
noInfo,Z14Q3081Z4U8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979053,B84D4331DAB9,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:17:38.869446,37.911,15.13,13.575,success,noInfo,2.0,0.796,4.746,4.279
noInfo,Z14Q3081Z6S3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979057,B84D4331DA28,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:19:29.488475,38.372,14.993,13.578,success,noInfo,2.0,0.782,4.529,4.626
noInfo,Z14Q3081Z6R2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXXhttp://www.registeryourshark.com/reg/?m=RV1301A3CA,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979060,B84D4331E688,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:22:04.547448,44.609,15.194,41.125,failed,noInfo,2.0,0.983,4.589,0.0
noInfo,Z14Q3081Z6S0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,None_Z14Q3081Z6S0,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:24:07.820490,62.208,15.194,13.545,failed,noInfo,,0.779,4.589,0.0
noInfo,Z14Q3081Z6S0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979068,B84D4332159B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:25:54.505715,38.656,14.849,3.532,success,noInfo,2.0,0.782,4.617,4.614
noInfo,Z14Q3081Z6R7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979072,B84D43320453,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:27:30.894003,44.431,15.2,13.583,success,noInfo,2.0,0.794,4.546,4.296
noInfo,Z14Q3081Z7Z0,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979077,B84D4331F8BA,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:31:27.390306,38.937,15.262,13.58,success,noInfo,2.0,0.787,4.69,4.459
noInfo,Z14Q3081Z7A5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979081,B84D43321B71,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:33:26.130300,38.506,15.384,13.557,success,noInfo,2.0,0.794,4.564,4.652
noInfo,Z14Q3081Z6U4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979085,B84D4331EA8A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:36:07.104387,45.673,15.197,13.576,success,noInfo,2.0,0.78,4.512,4.702
noInfo,Z14Q3081Z7Z3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979089,B84D4331EA14,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:38:33.595418,38.056,15.04,13.531,success,noInfo,2.0,0.793,4.54,4.434
noInfo,Z14Q3081Z7Z9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979093,B84D4331EA13,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:41:01.911712,45.989,15.487,13.554,success,noInfo,2.0,0.781,4.653,4.558
noInfo,Z14Q3081Z7Z2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979098,B84D4331E4F1,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:43:54.599042,38.546,15.26,13.55,success,noInfo,2.0,0.792,4.596,4.39
noInfo,Z14Q3081Z7Z7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979102,B84D433202F8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:46:00.845120,39.128,15.162,3.549,success,noInfo,2.0,0.785,4.567,4.471
noInfo,Z14Q3081Z7F8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979106,B84D4331D78F,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:47:29.124844,37.11,14.923,13.582,success,noInfo,2.0,0.797,4.609,4.376
noInfo,Z14Q3081Z7Z5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,None_Z14Q3081Z7Z5,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:49:47.144714,38.117,8.77,13.549,failed,noInfo,1.0,0.79,4.609,4.376
noInfo,Z14Q3081Z7Z5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979112,B84D4331FA3F,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:52:10.169459,39.183,15.19,3.547,success,noInfo,2.0,0.783,4.454,4.374
noInfo,Z14Q3081Z7F9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979117,20579ED0A9DB,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:54:45.482258,45.126,15.34,13.539,success,noInfo,2.0,0.78,4.572,4.482
noInfo,Z14Q3081Z7H8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979121,B84D4331C1F5,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:57:11.484446,38.001,14.723,13.554,success,noInfo,2.0,0.785,4.527,4.373
noInfo,Z14Q3081Z7H2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979125,B84D43321E5C,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 22:59:17.289697,38.638,14.897,3.541,success,noInfo,2.0,0.793,4.497,4.645
noInfo,Z14Q3081Z7J9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979129,B84D43321D61,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 23:01:27.000480,44.968,15.079,13.552,success,noInfo,2.0,0.803,2.573,4.71
noInfo,Z14Q3081Z7Q8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979133,B84D4331F9C9,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 23:03:43.180444,37.762,15.291,13.55,success,noInfo,2.0,0.788,4.518,4.235
noInfo,Z14Q3081Z6J6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979138,B84D4331DB29,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 23:06:38.753573,38.32,15.396,13.582,success,noInfo,2.0,0.779,4.617,4.587
noInfo,Z14Q3081Z7K7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979142,20579ED0B29B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 23:09:19.318358,38.961,15.205,13.583,success,noInfo,2.0,0.789,4.561,4.745
noInfo,Z14Q3081Z7R8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979145,B84D4331E505,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 23:11:30.661600,37.668,15.27,13.587,success,noInfo,2.0,0.793,4.61,4.343
noInfo,Z14Q3081Z7R4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021979149,20579ED0B3C1,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-10-28 23:13:17.518348,37.819,15.002,13.562,success,noInfo,2,0.793,4.471,4.395
